Name,YT Scope Project,
File,C:\Users\sakat\OneDrive\ドキュメント\pylib_sakata\experiment\data\time_resp_2mass_20230720.csv,
Starttime of export,133343080267770000,Thursday, July 20, 2023,15:27:06.777
Endtime of export,133343080377820000,Thursday, July 20, 2023,15:27:17.782


Name,RefPosUm[0],ActPosUm[0],ErrPosUm[0],ServoOutN[0],NoiseOut[0],FlagInject
36.625,1.8740893975000037,1.033782958984375,0.8403064385156287,0.0042243332808454938,0,0
36.75,1.8931641132714885,1.0528564453125,0.84030766795898848,0.00422802696008077,0,0
36.875,1.9123661123437541,1.068115234375,0.84425087796875409,0.0042727557464575022,0,0
37,1.9316957946777387,1.09100341796875,0.84069237670898866,0.0042397255511053755,0,0
37.125,1.9511535600000043,1.110076904296875,0.84107665570312928,0.0042491591853340083,0,0
37.25,1.9707398078027385,1.129150390625,0.8415894171777385,0.00426032378594826,0,0
37.375,1.9904549373437541,1.148223876953125,0.84223106039062912,0.0042731513165731195,0,0
37.5,2.0102993476464888,1.15966796875,0.85063137889648877,0.0043657176267456934,0,0
37.625,2.0302734375000044,1.186370849609375,0.84390258789062944,0.00430053574292511,0,0
37.75,2.0503776054589888,1.2054443359375,0.84493326952148884,0.00431814696915316,0,0
