Name,YT Scope Project,
File,C:\Users\sakat\source\repos\pylib_sakata-main\experiment\data\time_resp_2mass_nf_pf_20250124.csv,
Starttime of export,133821769025185000,Friday, January 24, 2025,16:21:42.518
Endtime of export,133821769135275000,Friday, January 24, 2025,16:21:53.527


Name,RefPosUm[0],ActPosUm[0],ErrPosUm[0],ServoOutN[0],NoiseOut[0],FlagInject,FlagMotionExe
20.625,0.33754059750000071,0.030517578125,0.30702301937500071,0.0010798294152688996,0,0,1
20.75,0.34370897827148511,0.03814697265625,0.30556200561523511,0.0010509100193605236,0,0,1
20.875,0.34995151234375071,0.03814697265625,0.31180453968750071,0.0010706856275448159,0,0,1
21,0.35626862967773515,0.03814697265625,0.31812165702148515,0.0010888966847525934,0,0,1
21.125,0.3626607600000008,0.041961669921875,0.3206990900781258,0.0010842329655533002,0,0,1
21.25,0.36912833280273522,0.041961669921875,0.32716666288086022,0.0011029697379376035,0,0,1
21.375,0.37567177734375079,0.049591064453125,0.32608071289062579,0.0010772170925991006,0,0,1
21.5,0.38229152264648519,0.0457763671875,0.33651515545898519,0.0011207843994311022,0,0,1
21.625,0.38898799750000085,0.0457763671875,0.34321163031250085,0.0011374071265857692,0,0,1
21.75,0.39576163045898527,0.049591064453125,0.34617056600586027,0.0011311458525442911,0,0,1
21.875,0.4026128498437509,0.05340576171875,0.3492070881250009,0.0011270243975338343,0,0,1
22,0.40954208374023526,0.049591064453125,0.35995101928711026,0.0011677242088403235,0,0,1
22.125,0.41654976000000088,0.049591064453125,0.36695869554687588,0.001182303712843359,0,0,1
22.25,0.42363630624023529,0.049591064453125,0.37404524178711029,0.0011963671768812256,0,0,1
22.375,0.430802149843751,0.057220458984375,0.373581690859376,0.0011674463686116453,0,0,1
22.5,0.43804771795898534,0.057220458984375,0.38082725897461034,0.0011880261073137278,0,0,1
22.625,0.445373437500001,0.057220458984375,0.388152978515626,0.0012078800564198284,0,0,1
22.75,0.45277973514648534,0.06103515625,0.39174457889648534,0.0012056666255546803,0,0,1
22.875,0.46026703734375096,0.06103515625,0.39923188109375096,0.0012275757793761826,0,0,1
23,0.46783577030273538,0.064849853515625,0.40298591678711038,0.0012270442354272233,0,0,1
23.125,0.47548636000000105,0.06866455078125,0.40682180921875105,0.0012287768682838832,0,0,1
23.25,0.48321923217773544,0.072479248046875,0.41073998413086044,0.0012322665804271504,0,0,1
23.375,0.491034812343751,0.072479248046875,0.418555564296876,0.0012584427659391333,0,0,1
23.5,0.49893352577148548,0.0762939453125,0.42263958045898548,0.0012607609738235662,0,0,1
23.625,0.506915797500001,0.08392333984375,0.42299245765625104,0.0012426080075387796,0,0,1
23.75,0.51498205233398553,0.08392333984375,0.43105871249023553,0.0012712045016371595,0,0,1
23.875,0.52313271484375112,0.08392333984375,0.43920937500000112,0.0012964498828352761,0,0,1
24,0.53136820936523554,0.08392333984375,0.44744486952148554,0.0013187849320599031,0,0,1
