Name,YT Scope Project,
File,C:\Users\sakat\source\repos\pylib_sakata-main\experiment\data\time_resp_2mass_20250124.csv,
Starttime of export,133821680268426250,Friday, January 24, 2025,13:53:46.842
Endtime of export,133821680378500000,Friday, January 24, 2025,13:53:57.850


Name,RefPosUm[0],ActPosUm[0],ErrPosUm[0],ServoOutN[0],NoiseOut[0],FlagInject,FlagMotionExe
28.25,0.86486434936523637,0.213623046875,0.65124130249023637,0.0023347887757538079,0,0,1
28.375,0.876334474843752,0.213623046875,0.662711427968752,0.0023757637110256597,0,0,1
28.5,0.88790455233398635,0.225067138671875,0.66283741366211135,0.0023557683095497494,0,0,1
28.625,0.899574997500002,0.2288818359375,0.670693161562502,0.0023778522472756411,0,0,1
28.75,0.91134622577148638,0.232696533203125,0.67864969256836138,0.0024002519057826316,0,0,1
28.875,0.923218652343752,0.240325927734375,0.682892724609377,0.0024027301979594878,0,0,1
29,0.93519269217773648,0.244140625,0.69105206717773648,0.0024263721135057213,0,0,1
29.125,0.94726876000000215,0.240325927734375,0.70694283226562715,0.0024907661115679694,0,0,1
29.25,0.95944727030273669,0.25177001953125,0.70767725077148669,0.0024732677331836179,0,0,1
29.375,0.97172863734375214,0.255584716796875,0.71614392054687714,0.0024978093856590036,0,0,1
29.5,0.98411327514648672,0.255584716796875,0.72852855834961172,0.0025428643549978464,0,0,1
29.625,0.99660159750000221,0.2593994140625,0.73720218343750221,0.0025673453438518246,0,0,1
29.75,1.0091940179589867,0.26702880859375,0.74216520936523667,0.0025718966960771531,0,0,1
29.875,1.0218909498437523,0.274658203125,0.74723274671875228,0.0025773692707169479,0,0,1
30,1.0346928062402365,0.28228759765625,0.75240520858398652,0.0025837346062264456,0,0,1
30.125,1.0476000000000023,0.28228759765625,0.76531240234375231,0.0026314352890479372,0,0,1
30.25,1.0606129437402367,0.286102294921875,0.77451064881836174,0.0026585061547684968,0,0,1
30.375,1.0737320498437524,0.29754638671875,0.77618566312500237,0.00264535930370869,0,0,1
30.5,1.086957730458987,0.301361083984375,0.785596646474612,0.0026741700607679697,0,0,1
30.625,1.1002903975000027,0.30517578125,0.79511461625000268,0.0027031808280275978,0,0,1
30.75,1.113730462646487,0.308990478515625,0.804739984130862,0.0027323951820870775,0,0,1
30.875,1.1272783373437525,0.324249267578125,0.80302906976562749,0.0027011119254160571,0,0,1
31,1.1409344328027369,0.324249267578125,0.81668516522461188,0.0027528304462010687,0,0,1
31.125,1.1546991600000025,0.331878662109375,0.8228204978906275,0.0027635938348308927,0,0,1
31.25,1.1685729296777367,0.339508056640625,0.82906487303711174,0.0027751403500560702,0,0,1
31.375,1.1825561523437527,0.339508056640625,0.84304809570312766,0.00282791780196236,0,0,1
31.5,1.1966492382714868,0.347137451171875,0.84951178709961184,0.0028397311363249768,0,0,1
31.625,1.2108525975000026,0.35858154296875,0.85227105453125263,0.0028320842797884172,0,0,1
31.75,1.2251666398339869,0.35858154296875,0.86658509686523688,0.0028865126126201165,0,0,1
31.875,1.2395917748437524,0.3662109375,0.87338083734375238,0.0028999421633504395,0,0,1
32,1.2541284118652369,0.370025634765625,0.88410277709961194,0.002934348293222908,0,0,1
32.125,1.2687769600000027,0.37384033203125,0.89493662796875273,0.0029688590022349673,0,0,1
32.25,1.283537828115237,0.377655029296875,0.905882798818362,0.0030034826232393733,0,0,1
32.375,1.2984114248437526,0.392913818359375,0.9054976064843776,0.0029775225162163529,0,0,1
32.5,1.3133981585839871,0.392913818359375,0.92048434022461212,0.0030344824364873552,0,0,1
32.625,1.3284984375000026,0.40435791015625,0.92414052734375263,0.0030301747644298767,0,0,1
32.75,1.3437126695214872,0.408172607421875,0.93554006209961216,0.0030676636944844088,0,0,1
32.875,1.3590412623437529,0.415802001953125,0.94323926039062789,0.0030849646248309144,0,0,1
33,1.374484623427737,0.42724609375,0.947238529677737,0.003082705934227453,0,0,1
33.125,1.3900431600000029,0.43487548828125,0.95516767171875294,0.003101958086898623,0,0,1
33.25,1.405717279052737,0.4425048828125,0.963212396240237,0.0031218258427176109,0,0,1
33.375,1.4215073873437529,0.446319580078125,0.97518780726562793,0.00316253016884591,0,0,1
33.5,1.4374138913964873,0.453948974609375,0.98346491678711234,0.0031829707567279527,0,0,1
33.625,1.4534371975000031,0.461578369140625,0.99185882835937811,0.0032040143855488544,0,0,1
33.75,1.4695777117089874,0.46539306640625,1.0041846453027374,0.0032458827421686784,0,0,1
33.875,1.485835839843753,0.484466552734375,1.001369287109378,0.0032067715234474063,0,0,1
34,1.5022119874902375,0.484466552734375,1.0177454347558625,0.0032712790516877008,0,0,1
34.125,1.5187065600000032,0.492095947265625,1.0266106127343782,0.0032945803881342089,0,0,1
34.25,1.5353199624902376,0.5035400390625,1.0317799234277376,0.0032981909740808055,0,0,1
34.375,1.5520525998437531,0.507354736328125,1.0446978635156281,0.0033434223274754304,0,0,1
34.5,1.5689048767089875,0.518798828125,1.0501060485839875,0.0033480631834601517,0,0,1
34.625,1.585877197500003,0.518798828125,1.067078369375003,0.0034145415227416912,0,0,1
34.75,1.6029699663964876,0.530242919921875,1.0727270464746126,0.0034195599443681019,0,0,1
34.875,1.6201835873437533,0.537872314453125,1.0823112728906283,0.0034459569310545547,0,0,1
35,1.6375184640527376,0.54931640625,1.0882020578027376,0.0034526088155453858,0,0,1
35.125,1.6549750000000032,0.553131103515625,1.1018438964843782,0.0035008297929014741,0,0,1
35.25,1.6725535984277375,0.5645751953125,1.1079784031152375,0.0035084111634052285,0,0,1
35.375,1.6902546623437533,0.576019287109375,1.1142353752343783,0.0035170786812894071,0,0,1
35.5,1.708078594521488,0.583648681640625,1.124429912880863,0.0035470332879693088,0,0,1
35.625,1.7260257975000033,0.5950927734375,1.1309330240625033,0.0035571554944371702,0,0,1
