Name,YT Scope Project,
File,C:\Users\sakat\source\repos\pylib_sakata-main\experiment\data\time_resp_2mass_20250902.csv,
Starttime of export,134012597811200000,Tuesday, September 2, 2025,13:09:41.120
Endtime of export,134012597921238750,Tuesday, September 2, 2025,13:09:52.123


Name,RefPosUm[0],ActPosUm[0],RefVelMm[0],ActVelMm[0],ErrPosUm[0],ErrVelMm[0],ServoOutN[0],NoiseOut[0],ActForceN[0],FlagInject,FlagMoving[0],TargetTorque[0]
8.5,0.023300321083984426,-0.003814697265625,0.0083228865625000117,-0.030517578125,0.027115018349609426,0,0.00039733279814296418,0,0,0,2,1
8.625,0.024356197500000051,0.003814697265625,0.0085717400000000134,0.06103515625,0.020541500234375051,0,0.00032569255014649036,0,0.0006,0,2,1
8.75,0.025443407021484427,0,0.0088242159375000115,-0.030517578125,0.025443407021484427,0,0.00037048870330956546,0,0.0002,0,2,1
8.875,0.026562402343750052,0.003814697265625,0.009080312500000012,0.030517578125,0.022747705078125052,0,0.00033844105580244728,0,0.0012,0,2,1
9,0.027713635927734431,0.003814697265625,0.00934002781250001,0,0.023898938662109431,0,0.00034584800669220788,0,0.0006,0,2,1
9.125,0.028897560000000058,0.003814697265625,0.0096033600000000122,0,0.025082862734375058,0,0.00035329736726139732,0,0.0006,0,2,1
9.25,0.030114626552734437,0.003814697265625,0.0098703071875000121,0,0.026299929287109437,0,0.00036079582153527521,0,0.0004,0,2,1
9.375,0.031365287343750069,0.003814697265625,0.010140867500000015,0,0.027550590078125069,0,0.00036834973468559173,0,0,0,2,1
9.5,0.032649993896484451,0,0.010415039062500015,-0.030517578125,0.032649993896484451,0,0.00041353556790350469,0,-0.0002,0,2,2
9.625,0.033969197500000076,0.00762939453125,0.010692820000000016,0.06103515625,0.026339802968750076,0,0.00034433959470394439,0,0.0008,0,2,1
9.75,0.035323349208984452,0.003814697265625,0.010974208437500016,-0.030517578125,0.031508651943359452,0,0.00039150786836791184,0,-0.0002,0,2,1
9.875,0.036712899843750084,0,0.011259202500000017,-0.030517578125,0.036712899843750084,0,0.00043690580222969215,0,0,0,2,2
10,0.038138299990234457,0,0.011547800312500018,0,0.038138299990234457,0,0.00044307890179320762,0,0.0014,0,2,2
10.125,0.03960000000000008,-0.003814697265625,0.011840000000000017,-0.030517578125,0.04341469726562508,0,0.00048701505895972343,0,-0.0014,0,2,2
10.25,0.041098449990234466,0,0.012135799687500018,0.030517578125,0.041098449990234466,0,0.0004542636200559269,0,0.0012,0,2,2
10.375,0.042634099843750085,0.003814697265625,0.012435197500000017,0.030517578125,0.038819402578125085,0,0.00042354423659502968,0,0.0004,0,2,2
10.5,0.04420739920898447,0,0.012738191562500018,-0.030517578125,0.04420739920898447,0,0.00046988597499431886,0,0,0,2,2
10.625,0.0458187975000001,0.003814697265625,0.01304478000000002,0.030517578125,0.0420041002343751,0,0.00043942630727071986,0,0.0002,0,2,2
10.75,0.047468743896484471,0.003814697265625,0.013354960937500019,0,0.043654046630859471,0,0.00044846218839274791,0,0.0004,0,2,2
10.875,0.0491576873437501,0.003814697265625,0.013668732500000018,0,0.0453429900781251,0,0.00045758007383807738,0,-0.0006,0,2,2
11,0.050886076552734492,0,0.013986092812500021,-0.030517578125,0.050886076552734492,0,0.00050435577084232612,0,0.0012,0,2,2
11.125,0.052654360000000115,0,0.014307040000000021,0,0.052654360000000115,0,0.00051191573218478225,0,0.0004,0,2,2
11.25,0.0544629859277345,0,0.014631572187500021,0,0.0544629859277345,0,0.00051967760581655368,0,-0.0008,0,2,2
11.375,0.05631240234375013,0.003814697265625,0.014959687500000022,0.030517578125,0.05249770507812513,0,0.00049006960129400557,0,0.0004,0,2,2
11.5,0.0582030570214845,0,0.015291384062500022,-0.030517578125,0.0582030570214845,0,0.00053753959748598979,0,0.0002,0,2,2
11.625,0.060135397500000139,-0.003814697265625,0.015626660000000021,-0.030517578125,0.063950094765625132,0,0.00058336548437222958,0,0.0008,0,2,2
11.75,0.062109871083984504,0,0.015965513437500026,0.030517578125,0.062109871083984504,0,0.00055251603526480677,0,-0.0004,0,2,2
11.875,0.064126924843750141,0.00762939453125,0.016307942500000023,0.06103515625,0.056497530312500141,0,0.00048614071139437671,0,0.0006,0,2,2
12,0.066187005615234509,-0.003814697265625,0.016653945312500026,-0.091552734375,0.070001702880859509,0,0.00061128828548611964,0,0,0,2,3
12.125,0.068290560000000153,0,0.017003520000000025,0.030517578125,0.068290560000000153,0,0.00058092627825415642,0,0.0006,0,2,2
12.25,0.070438034365234534,0,0.017356664687500026,0,0.070438034365234534,0,0.00059018335795163815,0,-0.0002,0,2,2
12.375,0.07262987484375015,0.003814697265625,0.01771337750000003,0.030517578125,0.06881517757812515,0,0.00056206927078246882,0,0.0014,0,2,2
12.5,0.074866527333984537,0.00762939453125,0.018073656562500026,0.030517578125,0.067237132802734537,0,0.00053589181027671024,0,-0.0004,0,2,2
12.625,0.07714843750000018,0.003814697265625,0.01843750000000003,-0.030517578125,0.07333374023437518,0,0.00058668696927836666,0,-0.0002,0,2,2
12.75,0.079476050771484549,0.003814697265625,0.018804905937500033,0,0.075661353505859549,0,0.00059816913987876315,0,0.0014,0,2,2
12.875,0.081849812343750189,0.003814697265625,0.019175872500000031,0,0.078035115078125189,0,0.000609762704636809,0,0,0,2,3
13,0.084270167177734556,0,0.01955039781250003,-0.030517578125,0.084270167177734556,0,0.00065904300751759115,0,0.0008,0,2,3
13.125,0.086737560000000186,0.003814697265625,0.01992848000000003,0.030517578125,0.082922862734375186,0,0.00063156567331752777,0,0.0012,0,2,3
13.25,0.089252435302734565,0.003814697265625,0.020310117187500028,0,0.085437738037109565,0,0.00064362666519760707,0,0.0006,0,2,3
13.375,0.091815237343750217,0.00762939453125,0.020695307500000031,0.030517578125,0.084185842812500217,0,0.00061824111413696274,0,0,0,2,3
13.5,0.094426410146484591,0,0.02108404906250003,-0.06103515625,0.094426410146484591,0,0.000707433072112458,0,-0.0002,0,2,3
13.625,0.097086397500000227,0.003814697265625,0.021476340000000031,0.030517578125,0.093271700234375227,0,0.0006804663614910616,0,0.0014,0,2,3
13.75,0.099795642958984618,0.003814697265625,0.021872178437500032,0,0.095980945693359618,0,0.00069305541755147477,0,-0.0002,0,2,3
13.875,0.10255458984375025,0.003814697265625,0.022271562500000033,0,0.098739892578125252,0,0.00070578507195348083,0,0.0002,0,2,3
14,0.10536368124023461,0,0.022674490312500035,-0.030517578125,0.10536368124023461,0,0.00075622960941322786,0,-0.0004,0,2,3
14.125,0.10822336000000025,0.003814697265625,0.023080960000000036,0.030517578125,0.10440866273437525,0,0.00072994365963445756,0,0.001,0,2,3
14.25,0.11113406874023463,0.003814697265625,0.023490969687500036,0,0.10731937147460963,0,0.00074322225107516541,0,0.0014,0,2,3
14.375,0.11409624984375026,0.003814697265625,0.023904517500000038,0,0.11028155257812526,0,0.00075665003276132684,0,0.0004,0,2,3
14.5,0.11711034545898463,0.003814697265625,0.024321601562500038,0,0.11329564819335963,0,0.000770230722579526,0,0.0014,0,2,3
14.625,0.12017679750000027,0.00762939453125,0.02474222000000004,0.030517578125,0.11254740296875027,0,0.00074639750825853616,0,0.0018,0,2,3
14.75,0.12329604764648465,0.00762939453125,0.025166370937500036,0,0.11566665311523465,0,0.000762032565234161,0,0.0004,0,2,3
14.875,0.1264685373437503,0,0.02559405250000004,-0.06103515625,0.1264685373437503,0,0.00085286732085574875,0,0.0006,0,2,4
15,0.12969470780273465,0.003814697265625,0.026025262812500043,0.030517578125,0.12588001053710965,0,0.00082758329739548379,0,0.0004,0,2,4
15.125,0.13297500000000032,0.00762939453125,0.026460000000000039,0.030517578125,0.12534560546875032,0,0.00080432311383972813,0,0.0014,0,2,4
15.25,0.13630985467773468,0.003814697265625,0.026898262187500039,-0.030517578125,0.13249515741210968,0,0.00085811938137930939,0,0.0014,0,2,4
15.375,0.13969971234375034,0.003814697265625,0.027340047500000041,0,0.13588501507812534,0,0.0008726833141325498,0,0.001,0,2,4
15.5,0.14314501327148471,0.00762939453125,0.027785354062500042,0.030517578125,0.13551561874023471,0,0.00084986591250255669,0,0.0004,0,2,4
15.625,0.14664619750000033,0.00762939453125,0.028234180000000046,0,0.13901680296875033,0,0.00086654803669284426,0,0.0002,0,2,4
15.75,0.15020370483398471,0.00762939453125,0.028686523437500035,0,0.14257431030273471,0,0.00088331908592710032,0,0.0006,0,2,4
15.875,0.15381797484375032,0.00762939453125,0.029142382500000039,0,0.14618858031250032,0,0.000900187252207736,0,0.0006,0,2,4
16,0.1574894468652347,0.011444091796875,0.029601755312500044,0.030517578125,0.1460453550683597,0,0.00087958993749943882,0,0.0008,0,2,4
16.125,0.16121856000000034,0.00762939453125,0.030064640000000042,-0.030517578125,0.15358916546875034,0,0.00093598368275073012,0,0.0016,0,2,4
16.25,0.16500575311523469,0.003814697265625,0.030531034687500045,-0.030517578125,0.16119105584960969,0,0.00099065454081256345,0,0,0,2,4
