Name,YT Scope Project,
File,C:\Users\sakat\OneDrive\ドキュメント\pylib_sakata\experiment\data\time_resp_2mass_nf_20230720.csv,
Starttime of export,133343081085045000,Thursday, July 20, 2023,15:28:28.504
Endtime of export,133343081195137500,Thursday, July 20, 2023,15:28:39.513


Name,RefPosUm[0],ActPosUm[0],ErrPosUm[0],ServoOutN[0],NoiseOut[0],FlagInject
28.625,100000.8995749975,100000.15258789063,0.74698710687516723,0.005126432464811888,0,0
28.75,100000.91134622577,100000.16403198242,0.74731424334459007,0.0050839715187886575,0,0
28.875,100000.92321865234,100000.16784667969,0.755371972656576,0.0051266469437408107,0,0
29,100000.93519269218,100000.17166137695,0.76353131522773765,0.0051696077869934475,0,0
29.125,100000.94726876,100000.17929077148,0.76797798852203414,0.0051752487496754436,0,0
29.25,100000.9594472703,100000.18692016602,0.77252710428729188,0.0051853494893772415,0,0
29.375,100000.97172863735,100000.19073486328,0.7809937740676105,0.0052368050385703619,0,0
29.5,100000.98411327515,100000.19454956055,0.78956371459935326,0.0052871452240056561,0,0
29.625,100000.99660159749,100000.19454956055,0.80205203694640659,0.005373864860538609,0,0
29.75,100001.00919401796,100000.19836425781,0.81082976014295127,0.00541766174500818,0,0
29.875,100001.02189094985,100000.20599365234,0.81589729750703555,0.0054235682231289963,0,0
30,100001.03469280624,100000.20980834961,0.82488445662602317,0.0054711507806014465,0,0
30.125,100001.0476,100000.22125244141,0.82634755859908182,0.0054431674069728448,0,0
30.25,100001.06061294374,100000.22506713867,0.83554580506461207,0.0054985176504780365,0,0
30.375,100001.07373204985,100000.2326965332,0.84103551664156839,0.005515028803300126,0,0
30.5,100001.08695773046,100000.24032592773,0.846631802720367,0.0055346774244096524,0,0
30.625,100001.1002903975,100000.244140625,0.85614977250224911,0.0055945778650238337,0,0
30.75,100001.11373046265,100000.2555847168,0.85814574584946968,0.0055774534333859508,0,0
30.875,100001.12727833734,100000.2555847168,0.87169362054555677,0.0056797376618832295,0,0
31,100001.1409344328,100000.27084350586,0.87009092693915591,0.0056249279652517891,0,0
31.125,100001.15469916,100000.27847290039,0.87622625961375888,0.00565624138072101,0,0
31.25,100001.16857292967,100000.28610229492,0.88247063475137111,0.0056885788844442007,0,0
31.375,100001.18255615234,100000.29373168945,0.888824462890625,0.0057216259346298988,0,0
31.5,100001.19664923828,100000.30136108398,0.89528815429366659,0.005755126792843299,0,0
31.625,100001.21085259751,100000.31280517578,0.89804742172418628,0.0057513690301987976,0,0
31.75,100001.22516663984,100000.31280517578,0.91236146405572072,0.0058646131535149805,0,0
31.875,100001.23959177485,100000.32424926758,0.91534250727272592,0.005856132120240218,0,0
32,100001.25412841186,100000.33569335938,0.91843505248834845,0.0058525769201937076,0,0
32.125,100001.26877696,100000.34332275391,0.92545420609530993,0.0058909747156163138,0,0
32.25,100001.28353782812,100000.34332275391,0.94021507420984562,0.00600401260153399,0,0
32.375,100001.29841142484,100000.36239624023,0.93601518460491206,0.00592050532317357,0,0
32.5,100001.31339815859,100000.37002563477,0.943372523819562,0.0059635087511560516,0,0
32.625,100001.32849843751,100000.38528442383,0.9432140136777889,0.0059309330650229222,0,0
32.75,100001.34371266952,100000.39291381836,0.9507988511613803,0.0059815863099317128,0,0
32.875,100001.35904126235,100000.40435791016,0.95468335218902212,0.00599322949515574,0,0
33,100001.37448462343,100000.41198730469,0.96249731874559075,0.006045317273962009,0,0
33.125,100001.39004316,100000.42724609375,0.96279706625500694,0.0060205567438835041,0,0
33.25,100001.40571727905,100000.43487548828,0.9708417907677358,0.0060778546970662525,0,0
33.375,100001.42150738735,100000.44631958008,0.97518780727114063,0.0060950988173116647,0,0
33.5,100001.4374138914,100000.45776367188,0.97965021952404641,0.0061143724164781556,0,0
33.625,100001.4534371975,100000.4768371582,0.97660003929922823,0.0060603773094819692,0,0
33.75,100001.46957771172,100000.49209594727,0.97748176445020363,0.0060540670535159467,0,0
33.875,100001.48583583985,100000.50735473633,0.97848110352060758,0.0060522045232649316,0,0
34,100001.50221198749,100000.51116943359,0.99104255389829632,0.006166495509069266,0,0
34.125,100001.51870656,100000.52642822266,0.99227833734767046,0.0061580790513155311,0,0
34.25,100001.5353199625,100000.54931640625,0.986003556245123,0.0060784895183570555,0,0
34.375,100001.55205259984,100000.56457519531,0.98747740453109145,0.0060859149036964471,0,0
34.5,100001.56890487671,100000.56838989258,1.0005149841308594,0.006207549649345584,0,0
34.625,100001.5858771975,100000.58746337891,0.99841381859732792,0.0061672784364670717,0,0
34.75,100001.60296996639,100000.59509277344,1.0078771929547656,0.0062463596798112246,0,0
34.875,100001.62018358735,100000.60653686523,1.0136467221163912,0.006280968859657979,0,0
35,100001.63751846405,100000.62561035156,1.011908112486708,0.0062388870457889762,0,0
35.125,100001.654975,100000.64468383789,1.0102911621070234,0.0062043040627536442,0,0
35.25,100001.67255359843,100000.65231323242,1.0202403660077835,0.0062891385235842633,0,0
35.375,100001.69025466235,100000.67138671875,1.0188679435959784,0.0062546248345372859,0,0
35.5,100001.70807859452,100000.68664550781,1.021433086702018,0.0062648362760434244,0,0
35.625,100001.7260257975,100000.69808959961,1.0279361978900852,0.0063148185155705531,0,0
35.75,100001.74409667359,100000.7209777832,1.0231188903853763,0.006250073531162424,0,0
35.875,100001.76229162484,100000.7438659668,1.0184256580396323,0.0061965959037599983,0,0
36,100001.78061105311,100000.75531005859,1.025300994515419,0.006265675538534579,0,0
36.125,100001.79905536,100000.77438354492,1.0246718150738161,0.0062553989061022389,0,0
36.25,100001.81762494687,100000.78964233398,1.0279826128826244,0.0062873292919911139,0,0
36.375,100001.83632021485,100000.81253051758,1.0237896972685121,0.0062438971346884939,0,0
36.5,100001.85514156484,100000.82778930664,1.0273522581992438,0.0062837244708403277,0,0
36.625,100001.87408939751,100000.85067749023,1.0234119072702015,0.0062468976267347365,0,0
36.75,100001.89316411327,100000.86975097656,1.0234131367033115,0.0062545821385159789,0,0
36.875,100001.91236611235,100000.89263916016,1.0197269521886483,0.0062263145005319633,0,0
37,100001.93169579467,100000.90408325195,1.0276125427189982,0.0063159902036545069,0,0
37.125,100001.95115356,100000.92697143555,1.0241821244562743,0.0062845482287940315,0,0
37.25,100001.9707398078,100000.94985961914,1.0208801886619767,0.0062583456505602916,0,0
37.375,100001.99045493735,100000.9651184082,1.0253365291428054,0.0063116817068564748,0,0
37.5,100002.01029934765,100000.9880065918,1.0222927558497759,0.00628513808684202,0,0
37.625,100002.0302734375,100001.00326538086,1.027008056640625,0.0063379553827420205,0,0
37.75,100002.05037760545,100001.02233886719,1.0280387382663321,0.006348427575362272,0,0
37.875,100002.07061224984,100001.04522705078,1.0253851990564726,0.0063215755945330142,0,0
38,100002.09097776873,100001.07192993164,1.0190478370932397,0.0062619382028538785,0,0
38.125,100002.11147456,100001.09100341797,1.0204711420374224,0.0062860437360166745,0,0
38.25,100002.13210302124,100001.11389160156,1.0182114196795737,0.0062717375338512986,0,0
38.375,100002.15286354984,100001.13677978516,1.0160837646835716,0.0062610325062937159,0,0
38.5,100002.17375654297,100001.15585327148,1.0179032714804635,0.0062910925349015335,0,0
38.625,100002.19478239751,100001.18255615234,1.01222624516231,0.0062446984937437437,0,0
38.75,100002.21594151015,100001.2092590332,1.0066824769455707,0.0062057870707475944,0,0
38.875,100002.23723427735,100001.22451782227,1.0127164550794987,0.0062860476548135735,0,0
39,100002.2586610953,100001.25503540039,1.0036256949097151,0.00620899750219507,0,0
39.125,100002.28022236,100001.26647949219,1.013742867813562,0.0063304581541974375,0,0
39.25,100002.30191846717,100001.30081176758,1.0011066995939473,0.0062147857733530522,0,0
39.375,100002.32374981235,100001.32751464844,0.99623516391147859,0.0061895945810261,0,0
39.5,100002.34571679078,100001.34658813477,0.99912865601072554,0.0062444164700137042,0,0
