Name,YT Scope Project,
File,C:\Users\sakat\OneDrive\ドキュメント\pylib_sakata\experiment\data\freq_resp_2mass_step_20240216.csv,
Starttime of export,133525537445452500,2024年2月16日,19:42:24.545
Endtime of export,133525537475500000,2024年2月16日,19:42:27.550


Name,RefPosUm[0],ActPosUm[0],RefVelMm[0],ActVelMm[0],ErrPosUm[0],ErrVelMm[0],ServoOutN[0],NoiseOut[0],ActForceN[0],FlagInject,FlagMoving[0],TargetTorque[0]
21.875,0,-0.011444091796875,0,0,0.011444091796875,0,7.2857857296188044E-07,0,0.0002,0,0,0
22,0,-0.00762939453125,0,0.030517578125,0.00762939453125,0,2.9092865639184138E-07,0,0.0004,0,0,0
22.125,0,-0.00762939453125,0,0,0.00762939453125,0,2.8983645331476592E-07,0,0.0006,0,0,0
22.25,0,-0.00762939453125,0,0,0.00762939453125,0,2.887646269715316E-07,0,0.0002,0,0,0
22.375,0,-0.00762939453125,0,0,0.00762939453125,0,2.8771279720272411E-07,0,0.0004,0,0,0
22.5,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.4387984797436335E-07,0,0,0,0,0
22.625,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,2.9153265151212385E-07,0,-0.0006,0,0,0
22.75,0,-0.00762939453125,0,0,0.00762939453125,0,2.9042917997402164E-07,0,0,0,0,0
22.875,0,-0.011444091796875,0,-0.030517578125,0.011444091796875,0,7.19906734316043E-07,0,0,0,0,0
23,0,-0.011444091796875,0,0,0.011444091796875,0,7.1297904319368339E-07,0,0,0,0,0
23.125,0,-0.011444091796875,0,0,0.011444091796875,0,7.0618059883971028E-07,0,0.0012,0,0,0
23.25,0,-0.00762939453125,0,0.030517578125,0.00762939453125,0,2.6894855104045855E-07,0,-0.0008,0,0,0
23.375,0,-0.011444091796875,0,-0.030517578125,0.011444091796875,0,6.9882685966316825E-07,0,0,0,0,0
23.5,0,-0.0152587890625,0,-0.030517578125,0.0152587890625,0,1.122852885047718E-06,0,0.0002,0,0,0
23.625,0,-0.00762939453125,0,0.06103515625,0.00762939453125,0,2.4945449382163445E-07,0,0,0,0,0
23.75,0,-0.00762939453125,0,0,0.00762939453125,0,2.4913605524835361E-07,0,0,0,0,0
23.875,0,-0.00762939453125,0,0,0.00762939453125,0,2.4882355763805733E-07,0,0.0002,0,0,0
24,0,-0.00762939453125,0,0,0.00762939453125,0,2.4851689015291327E-07,0,-0.0004,0,0,0
24.125,0,-0.00762939453125,0,0,0.00762939453125,0,2.4821594402293991E-07,0,0.0002,0,0,0
24.25,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.8263982640832547E-07,0,0,0,0,0
24.375,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,2.5349580028848883E-07,0,0.0004,0,0,0
24.5,0,-0.011444091796875,0,-0.030517578125,0.011444091796875,0,6.83662403822461E-07,0,-0.0006,0,0,0
24.625,0,-0.011444091796875,0,0,0.011444091796875,0,6.7741090661606679E-07,0,0.0008,0,0,0
24.75,0,-0.003814697265625,0,0.06103515625,0.003814697265625,0,-1.8984483709442118E-07,0,0,0,0,0
24.875,0,-0.003814697265625,0,0,0.003814697265625,0,-1.8413522872056506E-07,0,0.0008,0,0,0
25,0,-0.003814697265625,0,0,0.003814697265625,0,-1.7853214190173201E-07,0,-0.0002,0,0,0
25.125,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,2.5752684960181925E-07,0,0,0,0,0
25.25,0,-0.011444091796875,0,-0.030517578125,0.011444091796875,0,6.8761824769031873E-07,0,0,0,0,0
25.375,0,-0.011444091796875,0,0,0.011444091796875,0,6.8129294811209071E-07,0,0,0,0,0
